date,nrides,Temperature,WindSpeed,Precipitation,SnowDepth,day,weekend,LD,timept
6/14/2014,8626,60,4.7,0,0,Saturday,1,15.06666667,378.00
6/15/2014,8441,59,4.2,0,0,Sunday,1,15.08333333,379.00
6/16/2014,10637,63,2.8,0,0,Monday,0,15.08333333,380.00
6/17/2014,10823,70,4,0,0,Tuesday,0,15.1,381.00
6/18/2014,10667,69,5.9,0,0,Wednesday,0,15.1,382.00
6/19/2014,9738,67,3.9,0.15,0,Thursday,0,15.1,383.00
6/20/2014,10323,58,4.4,0,0,Friday,0,15.1,384.00
6/21/2014,9178,58,4.8,0,0,Saturday,1,15.1,385.00
6/22/2014,9078,60,2,0,0,Sunday,1,15.1,386.00
6/23/2014,9986,62,2.6,0,0,Monday,0,15.1,387.00
6/24/2014,11126,64,5,0,0,Tuesday,0,15.1,388.00
6/25/2014,10359,71,4.8,0.08,0,Wednesday,0,15.08333333,389.00
6/26/2014,10815,70,4.7,0.07,0,Thursday,0,15.08333333,390.00
6/27/2014,10694,65,3,0,0,Friday,0,15.08333333,391.00
6/28/2014,8585,63,2.9,0,0,Saturday,1,15.06666667,392.00
6/29/2014,8695,63,2.7,0,0,Sunday,1,15.06666667,393.00
6/30/2014,10381,67,2.7,0,0,Monday,0,15.05,394.00
7/1/2014,10971,71,5.1,0,0,Tuesday,0,15.05,395.00
7/2/2014,8278,73,3.7,0.96,0,Wednesday,0,15.03333333,396.00
7/3/2014,8440,73,2.8,1.78,0,Thursday,0,15.03333333,397.00
7/4/2014,4264,65,5.4,0.14,0,Friday,0,15.01666667,398.00
7/5/2014,7006,59,6.8,0,0,Saturday,1,15,399.00
7/6/2014,7066,63,4.9,0,0,Sunday,1,14.98333333,400.00
7/7/2014,9317,69,5.7,0.04,0,Monday,0,14.98333333,401.00
7/8/2014,9593,72,4.6,0.39,0,Tuesday,0,14.95,402.00
7/9/2014,10123,69,4.3,0.09,0,Wednesday,0,14.93333333,403.00
7/10/2014,10653,67,2.9,0,0,Thursday,0,14.93333333,404.00
7/11/2014,10325,65,4,0,0,Friday,0,14.9,405.00
7/12/2014,8668,66,3.3,0,0,Saturday,1,14.88333333,406.00
7/13/2014,7362,70,5.2,0.03,0,Sunday,1,14.85,407.00
7/14/2014,7529,73,4.5,0.46,0,Monday,0,14.85,408.00
7/15/2014,7028,73,2.7,1.3,0,Tuesday,0,14.81666667,409.00
7/16/2014,10543,66,3.7,0.003,0,Wednesday,0,14.8,410.00
7/17/2014,11435,62,4,0,0,Thursday,0,14.76666667,411.00
7/18/2014,10616,NA,4.1,0,0,Friday,0,14.73333333,412.00
7/19/2014,8601,NA,5.2,0,0,Saturday,1,14.73333333,413.00
7/20/2014,8972,NA,4,0,0,Sunday,1,14.7,414.00
7/21/2014,10327,66,1.9,0,0,Monday,0,14.66666667,415.00
7/22/2014,11204,69,3.7,0,0,Tuesday,0,14.63333333,416.00
7/23/2014,10397,72,5,0.19,0,Wednesday,0,14.6,417.00
7/24/2014,11017,66,4.8,0,0,Thursday,0,14.58333333,418.00
7/25/2014,10677,NA,4.2,0,0,Friday,0,14.55,419.00
7/26/2014,7994,66,4.2,0,0,Saturday,1,14.53333333,420.00
7/27/2014,7901,71,3.3,0.02,0,Sunday,1,14.5,421.00
7/28/2014,9870,67,7.3,0.19,0,Monday,0,14.46666667,422.00
7/29/2014,11024,59,5,0,0,Tuesday,0,14.43333333,423.00
7/30/2014,11220,60,2.8,0,0,Wednesday,0,14.4,424.00
7/31/2014,10792,65,3.3,0,0,Thursday,0,14.36666667,425.00
8/1/2014,9649,69,3.7,0,0,Friday,0,14.33333333,426.00
8/2/2014,7811,64,6.1,0.41,0,Saturday,1,14.3,427.00
8/3/2014,7594,66,2.2,0.07,0,Sunday,1,14.25,428.00
8/4/2014,10081,69,3.4,0,0,Monday,0,14.21666667,429.00
8/5/2014,10477,68,2.4,0,0,Tuesday,0,14.18333333,430.00
8/6/2014,10909,65,3,0,0,Wednesday,0,14.15,431.00
8/7/2014,10935,61,4.2,0,0,Thursday,0,14.11666667,432.00
8/8/2014,10250,61,3.1,0,0,Friday,0,14.08333333,433.00
8/9/2014,9104,63,2.9,0,0,Saturday,1,14.03333333,434.00
8/10/2014,7810,65,2.9,0,0,Sunday,1,14,435.00
8/11/2014,9853,65,3.1,0,0,Monday,0,13.96666667,436.00
8/12/2014,8079,69,5.8,0.19,0,Tuesday,0,13.91666667,437.00
8/13/2014,8298,68,5.5,0.53,0,Wednesday,0,13.88333333,438.00
8/14/2014,10310,59,4.6,0,0,Thursday,0,13.85,439.00
8/15/2014,9439,57,5.4,0,0,Friday,0,13.8,440.00
8/16/2014,9419,60,4,0,0,Saturday,1,13.76666667,441.00
8/17/2014,7936,63,3.6,0.01,0,Sunday,1,13.71666667,442.00
8/18/2014,10007,61,4.5,0,0,Monday,0,13.68333333,443.00
8/19/2014,10595,64,3.9,0,0,Tuesday,0,13.65,444.00
8/20/2014,10376,66,2.2,0,0,Wednesday,0,13.6,445.00
8/21/2014,9925,66,3.5,0.35,0,Thursday,0,13.56666667,446.00
8/22/2014,9108,65,4.7,0.06,0,Friday,0,13.51666667,447.00
8/23/2014,8177,63,4.6,0.01,0,Saturday,1,13.48333333,448.00
8/24/2014,8145,63,3.2,0,0,Sunday,1,13.43333333,449.00
8/25/2014,9893,65,2.6,0,0,Monday,0,13.4,450.00
8/26/2014,10260,67,2.3,0,0,Tuesday,0,13.35,451.00
8/27/2014,10086,69,3.3,0,0,Wednesday,0,13.31666667,452.00
8/28/2014,9982,62,5.4,0,0,Thursday,0,13.26666667,453.00
8/29/2014,9275,59,3.3,0,0,Friday,0,13.21666667,454.00
8/30/2014,6678,64,2.2,0,0,Saturday,1,13.18333333,455.00
8/31/2014,5130,72,3.3,0.62,0,Sunday,1,13.13333333,456.00
9/1/2014,6883,74,3,0,0,Monday,0,13.1,457.00
9/2/2014,9054,74,5.3,0,0,Tuesday,0,13.06666667,458.00
9/3/2014,10691,66,3.4,0,0,Wednesday,0,13.01666667,459.00
9/4/2014,10791,66,2.7,0,0,Thursday,0,12.98333333,460.00
9/5/2014,10433,73,3,0,0,Friday,0,12.93333333,461.00
9/6/2014,7592,73,4.6,0.11,0,Saturday,1,12.88333333,462.00
9/7/2014,8619,62,4.7,0,0,Sunday,1,12.85,463.00
9/8/2014,10071,60,7.7,0,0,Monday,0,12.8,464.00
9/9/2014,10459,62,7.9,0,0,Tuesday,0,12.75,465.00
9/10/2014,11325,62,5.8,0,0,Wednesday,0,12.71666667,466.00
9/11/2014,11347,68,4.7,0,0,Thursday,0,12.66666667,467.00
9/12/2014,11292,58,5.1,0,0,Friday,0,12.61666667,468.00
9/13/2014,5211,58,5.1,0.26,0,Saturday,1,12.58333333,469.00
9/14/2014,8580,53,3.2,0,0,Sunday,1,12.53333333,470.00
9/15/2014,10552,53,3,0,0,Monday,0,12.48333333,471.00
9/16/2014,7590,58,2.2,0.37,0,Tuesday,0,12.45,472.00
9/17/2014,11310,54,2.7,0,0,Wednesday,0,12.4,473.00
9/18/2014,11119,56,2.6,0,0,Thursday,0,12.35,474.00
9/19/2014,10491,52,7.6,0,0,Friday,0,12.31666667,475.00
9/20/2014,9187,61,3,0,0,Saturday,1,12.26666667,476.00
9/21/2014,7932,68,1.6,0.15,0,Sunday,1,12.21666667,477.00
9/22/2014,10273,55,6.8,0.003,0,Monday,0,12.16666667,478.00
9/23/2014,10933,52,1.8,0,0,Tuesday,0,12.13333333,479.00
9/24/2014,10612,58,5.6,0,0,Wednesday,0,12.08333333,480.00
9/25/2014,4960,57,8.2,0.32,0,Thursday,0,12.03333333,481.00
9/26/2014,10730,58,4.3,0,0,Friday,0,12,482.00
9/27/2014,9238,61,2.5,0,0,Saturday,1,11.95,483.00
9/28/2014,8880,64,1.8,0,0,Sunday,1,11.9,484.00
9/29/2014,10201,63,0.7,0,0,Monday,0,11.86666667,485.00
9/30/2014,10307,62,4.7,0.003,0,Tuesday,0,11.81666667,486.00
10/1/2014,8251,59,6.1,0.02,0,Wednesday,0,11.76666667,487.00
10/2/2014,10523,58,4.7,0,0,Thursday,0,11.73333333,488.00
10/3/2014,10236,56,4.2,0,0,Friday,0,11.68333333,489.00
10/4/2014,4020,58,6.7,1.18,0,Saturday,1,11.63333333,490.00
10/5/2014,7098,44,5.6,0,0,Sunday,1,11.6,491.00
10/6/2014,9590,53,3.9,0,0,Monday,0,11.55,492.00
10/7/2014,10011,60,4.7,0.06,0,Tuesday,0,11.5,493.00
10/8/2014,9954,57,7.1,0.04,0,Wednesday,0,11.46666667,494.00
10/9/2014,9663,50,5.6,0,0,Thursday,0,11.41666667,495.00
10/10/2014,9300,49,2.2,0.003,0,Friday,0,11.38333333,496.00
10/11/2014,3850,50,4.5,0.33,0,Saturday,1,11.31666667,497.00
10/12/2014,7201,48,2.6,0,0,Sunday,1,11.28333333,498.00
10/13/2014,6980,56,2.6,0.05,0,Monday,0,11.23333333,499.00
10/14/2014,9837,65,4.7,0,0,Tuesday,0,11.18333333,500.00
10/15/2014,8568,68,5.1,0.69,0,Wednesday,0,11.15,501.00
10/16/2014,8114,63,4,1.11,0,Thursday,0,11.1,502.00
10/17/2014,10375,57,4.5,0,0,Friday,0,11.06666667,503.00
10/18/2014,7493,55,6.3,0,0,Saturday,1,11.01666667,504.00
10/19/2014,5656,42,7.7,0,0,Sunday,1,10.98333333,505.00
10/20/2014,8571,44,3.9,0,0,Monday,0,10.93333333,506.00
10/21/2014,9593,54,3.6,0.11,0,Tuesday,0,10.9,507.00
10/22/2014,2731,52,9.4,1.51,0,Wednesday,0,10.85,508.00
10/23/2014,4153,49,7.6,0.61,0,Thursday,0,10.8,509.00
10/24/2014,9247,49,4.4,0,0,Friday,0,10.76666667,510.00
10/25/2014,7415,50,5.7,0.01,0,Saturday,1,10.71666667,511.00
10/26/2014,6521,48,7.8,0.003,0,Sunday,1,10.68333333,512.00
10/27/2014,8946,47,5.2,0,0,Monday,0,10.65,513.00
10/28/2014,10058,55,2.8,0,0,Tuesday,0,10.6,514.00
10/29/2014,9041,56,4.8,0.003,0,Wednesday,0,10.55,515.00
10/30/2014,9543,45,3.5,0,0,Thursday,0,10.51666667,516.00
10/31/2014,8363,44,6.4,0.05,0,Friday,0,10.48333333,517.00
11/1/2014,1805,42,9,0.35,0,Saturday,1,10.43333333,518.00
11/2/2014,4375,36,10.8,0,0,Sunday,1,10.4,519.00
11/3/2014,8364,39,5.9,0,0,Monday,0,10.36666667,520.00
11/4/2014,9383,46,4.7,0,0,Tuesday,0,10.31666667,521.00
11/5/2014,9111,49,4.4,0,0,Wednesday,0,10.28333333,522.00
11/6/2014,3791,48,3.1,0.37,0,Thursday,0,10.25,523.00
11/7/2014,7765,41,7.3,0,0,Friday,0,10.21666667,524.00
11/8/2014,5150,36,6,0,0,Saturday,1,10.16666667,525.00
11/9/2014,5331,43,2.7,0,0,Sunday,1,10.11666667,526.00
11/10/2014,8222,45,2.5,0,0,Monday,0,10.08333333,527.00
11/11/2014,8599,54,3.4,0,0,Tuesday,0,10.05,528.00
11/12/2014,8299,53,2.7,0,0,Wednesday,0,10.03333333,529.00
11/13/2014,6278,37,3.6,0.2,0,Thursday,0,10,530.00
11/14/2014,6414,32,7.2,0.06,0,Friday,0,9.966666667,531.00
11/15/2014,4124,31,3.6,0,0,Saturday,1,9.916666667,532.00
11/16/2014,4026,34,3.8,0.03,0,Sunday,1,9.883333333,533.00
11/17/2014,2523,43,3.7,1.54,0,Monday,0,9.85,534.00
11/18/2014,5247,24,10,0,0,Tuesday,0,9.833333333,535.00
11/19/2014,5220,22,7.1,0,0,Wednesday,0,9.8,536.00
11/20/2014,6250,31,7.2,0,0,Thursday,0,9.766666667,537.00
11/21/2014,5399,25,7.7,0,0,Friday,0,9.733333333,538.00
11/22/2014,3814,29,5,0,0,Saturday,1,9.7,539.00
11/23/2014,4699,41,3.9,0,0,Sunday,1,9.666666667,540.00
11/24/2014,6950,59,5.4,0.7,0,Monday,0,9.65,541.00
11/25/2014,7867,47,5.1,0,0,Tuesday,0,9.616666667,542.00
11/26/2014,1091,36,8.8,1.24,0,Wednesday,0,9.6,543.00
11/27/2014,1218,34,5.1,0.02,0,Thursday,0,9.566666667,544.00
11/28/2014,2511,27,5.8,0,0,Friday,0,9.55,545.00
11/29/2014,2578,28,3.6,0,0,Saturday,1,9.533333333,546.00
11/30/2014,3750,43,4.2,0,0,Sunday,1,9.5,547.00
12/1/2014,5337,47,6.6,0.09,0,Monday,0,9.483333333,548.00
12/2/2014,4598,35,9.2,0.08,0,Tuesday,0,9.45,549.00
12/3/2014,4093,41,7.7,0.06,0,Wednesday,0,9.433333333,550.00
12/4/2014,6354,33,5.8,0,0,Thursday,0,9.416666667,551.00
12/5/2014,4827,36,6.1,0.51,0,Friday,0,9.4,552.00
12/6/2014,1293,43,4.1,1.22,0,Saturday,1,9.383333333,553.00
12/7/2014,3299,30,11.8,0.04,0,Sunday,1,9.366666667,554.00
12/8/2014,4673,26,11.5,0,0,Monday,0,9.35,555.00
12/9/2014,2039,38,10.3,2.54,0,Tuesday,0,9.333333333,556.00
12/10/2014,3114,34,8.2,0.08,0,Wednesday,0,9.316666667,557.00
12/11/2014,5547,30,7.6,0.01,1,Thursday,0,9.3,558.00
12/12/2014,5299,30,8,0,0,Friday,0,9.283333333,559.00
12/13/2014,3790,33,8.9,0,0,Saturday,1,9.3,560.00
12/14/2014,3603,36,6,0,0,Sunday,1,9.283333333,561.00
12/15/2014,5947,37,2.7,0,0,Monday,0,9.266666667,562.00
12/16/2014,5230,41,3.7,0.2,0,Tuesday,0,9.25,563.00
12/17/2014,6293,43,5.8,0.02,0,Wednesday,0,9.266666667,564.00
12/18/2014,5743,33,8.7,0,0,Thursday,0,9.25,565.00
12/19/2014,5223,30,7.2,0,0,Friday,0,9.25,566.00
12/20/2014,2844,28,4.8,0,0,Saturday,1,9.25,567.00
12/21/2014,2647,30,4.8,0.003,0,Sunday,1,9.233333333,568.00
12/22/2014,4115,38,6,0.04,0,Monday,0,9.25,569.00
12/23/2014,2791,44,8.2,0.16,0,Tuesday,0,9.233333333,570.00
12/24/2014,1329,47,5.7,0.8,0,Wednesday,0,9.25,571.00
12/25/2014,1517,45,9.5,0.09,0,Thursday,0,9.266666667,572.00
12/26/2014,3039,38,5.9,0,0,Friday,0,9.25,573.00
12/27/2014,3083,41,4.4,0,0,Saturday,1,9.266666667,574.00
12/28/2014,2339,43,5.8,0.1,0,Sunday,1,9.283333333,575.00
12/29/2014,3941,32,5.2,0,0,Monday,0,9.266666667,576.00
12/30/2014,3764,25,4.3,0,0,Tuesday,0,9.283333333,577.00
1/1/2015,1614,26,7.1,0,0,Thursday,0,9.316666667,578.00
1/2/2015,3285,31,7.1,0,0,Friday,0,9.333333333,579.00
1/3/2015,1292,33,6.4,0.71,0,Saturday,1,9.35,580.00
1/4/2015,2355,46,6.4,0.3,0,Sunday,1,9.366666667,581.00
1/5/2015,4433,28,10.5,0,0,Monday,0,9.383333333,582.00
1/6/2015,2698,17,4.1,0.05,0,Tuesday,0,9.4,583.00
1/7/2015,2896,15,12.7,0,1,Wednesday,0,9.4,584.00
1/8/2015,2548,11,8.8,0,0.003,Thursday,0,9.416666667,585.00
1/9/2015,2401,22,8.8,0.07,0.003,Friday,0,9.433333333,586.00
1/10/2015,1740,15,8.1,0,1,Saturday,1,9.45,587.00
1/11/2015,2283,23,6,0,1,Sunday,1,9.483333333,588.00
1/12/2015,2581,34,3.9,0.36,0.003,Monday,0,9.516666667,589.00
1/13/2015,3921,22,8.6,0,0,Tuesday,0,9.533333333,590.00
1/14/2015,4086,22,6.2,0,0,Wednesday,0,9.55,591.00
1/15/2015,4329,25,4.7,0,0,Thursday,0,9.583333333,592.00
1/16/2015,4166,26,9.8,0,0,Friday,0,9.6,593.00
1/17/2015,2235,19,6.1,0,0,Saturday,1,9.633333333,594.00
1/18/2015,560,35,3.9,2.1,0,Sunday,1,9.65,595.00
1/19/2015,3255,34,7.6,0,0,Monday,0,9.683333333,596.00
1/20/2015,4905,30,5.7,0,0,Tuesday,0,9.716666667,597.00
1/21/2015,4589,25,4.3,0,0,Wednesday,0,9.75,598.00
1/22/2015,4907,29,5.5,0,0,Thursday,0,9.766666667,599.00
1/23/2015,4892,28,5.6,0,0,Friday,0,9.8,600.00
1/24/2015,1490,33,6,0.72,3,Saturday,1,9.833333333,601.00
1/25/2015,2948,30,6.3,0,2,Sunday,1,9.883333333,602.00
1/26/2015,1290,22,12.8,0.48,2,Monday,0,9.9,603.00
1/27/2015,348,21,8.3,0.36,8,Tuesday,0,9.933333333,604.00
1/28/2015,1571,19,7.7,0,8,Wednesday,0,9.966666667,605.00
1/29/2015,2677,23,3.9,0.02,6,Thursday,0,10.01666667,606.00
1/30/2015,2830,27,10.6,0.06,7,Friday,0,10.05,607.00
1/31/2015,1476,15,12.2,0,7,Saturday,1,10.08333333,608.00
2/1/2015,1918,26,3.7,0.03,6,Sunday,1,10.11666667,609.00
2/2/2015,496,25,9.8,1.02,7,Monday,0,10.15,610.00
2/3/2015,1439,17,7.2,0,8,Tuesday,0,10.2,611.00
2/4/2015,2793,30,4.2,0,8,Wednesday,0,10.23333333,612.00
2/5/2015,2788,23,8.4,0,8,Thursday,0,10.26666667,613.00
2/6/2015,2644,15,7.2,0,8,Friday,0,10.3,614.00
2/7/2015,2043,27,3.9,0.02,8,Saturday,1,10.35,615.00
2/8/2015,2020,32,8.6,0,8,Sunday,1,10.38333333,616.00
2/9/2015,1642,24,11,0.09,8,Monday,0,10.41666667,617.00
2/10/2015,3155,27,10.4,0.01,8,Tuesday,0,10.45,618.00
2/11/2015,3609,23,6.5,0,8,Wednesday,0,10.51666667,619.00
2/12/2015,3472,27,7.3,0.003,8,Thursday,0,10.55,620.00
2/13/2015,2428,11,9.1,0,8,Friday,0,10.58333333,621.00
2/14/2015,1356,22,5.3,0.02,8,Saturday,1,10.61666667,622.00
2/15/2015,739,11,14.6,0.003,9,Sunday,1,10.66666667,623.00
2/16/2015,1172,9,6.9,0,9,Monday,0,10.71666667,624.00
2/17/2015,1422,18,4.7,0.14,12,Tuesday,0,10.75,625.00
2/18/2015,2844,22,4.2,0.003,9,Wednesday,0,10.8,626.00
2/19/2015,2345,13,11.4,0,9,Thursday,0,10.83333333,627.00
2/20/2015,1871,7,10.3,0,9,Friday,0,10.86666667,628.00
2/21/2015,1010,21,4.4,0.61,9,Saturday,1,10.93333333,629.00
2/22/2015,1321,33,2.9,0.1,13,Sunday,1,10.96666667,630.00
2/23/2015,2277,17,11.2,0,12,Monday,0,11.01666667,631.00
2/24/2015,2334,12,5.8,0,12,Tuesday,0,11.05,632.00
2/25/2015,3335,24,6.4,0,12,Wednesday,0,11.1,633.00
2/26/2015,3042,20,7.1,0,11,Thursday,0,11.13333333,634.00
2/27/2015,3058,18,6.1,0,11,Friday,0,11.2,635.00
2/28/2015,1894,NA,3.6,0,11,Saturday,1,11.23333333,636.00
3/1/2015,911,23,2.2,0.52,10,Sunday,1,11.28333333,637.00
3/2/2015,2231,28,8,0,15,Monday,0,11.31666667,638.00
3/3/2015,1984,25,4.8,0.67,14,Tuesday,0,11.36666667,639.00
3/4/2015,2305,38,6,0.25,13,Wednesday,0,11.4,640.00
3/5/2015,554,24,5.8,0.76,13,Thursday,0,11.45,641.00
3/6/2015,1578,16,6.3,0,19,Friday,0,11.5,642.00
3/7/2015,1628,24,5.2,0,18,Saturday,1,11.55,643.00
3/8/2015,2390,35,5.1,0,16,Sunday,1,11.6,644.00
3/9/2015,4415,38,4.7,0.01,13,Monday,0,11.63333333,645.00
3/10/2015,3659,41,3.5,0.46,11,Tuesday,0,11.68333333,646.00
3/11/2015,5915,44,6.9,0.01,6,Wednesday,0,11.71666667,647.00
3/12/2015,5298,32,8.2,0,4,Thursday,0,11.76666667,648.00
3/13/2015,4794,30,6.5,0,2,Friday,0,11.81666667,649.00
3/14/2015,1197,43,5.5,0.81,1,Saturday,1,11.85,650.00
3/15/2015,2703,36,11.3,0,0,Sunday,1,11.9,651.00
3/16/2015,4839,36,3.9,0,0,Monday,0,11.95,652.00
3/17/2015,4553,39,9.7,0.02,0,Tuesday,0,12,653.00
3/18/2015,4230,26,9.5,0,0,Wednesday,0,12.05,654.00
3/19/2015,4585,27,5.9,0,0,Thursday,0,12.1,655.00
3/20/2015,2374,28,7.9,0.4,0,Friday,0,12.13333333,656.00
3/21/2015,2815,34,5.4,0.003,5,Saturday,1,12.18333333,657.00
3/22/2015,3039,28,7.5,0,0,Sunday,1,12.23333333,658.00
3/23/2015,4083,23,6.7,0,0,Monday,0,12.26666667,659.00
3/24/2015,4860,27,4,0,0,Tuesday,0,12.31666667,660.00
3/25/2015,4505,35,4.4,0.05,0,Wednesday,0,12.36666667,661.00
3/26/2015,4449,47,2.9,0.32,0,Thursday,0,12.4,662.00
3/27/2015,4016,38,4.3,0.27,0,Friday,0,12.45,663.00
3/28/2015,376,29,7.7,0.003,0,Saturday,1,12.48333333,664.00
3/29/2015,2911,27,6.3,0,0,Sunday,1,12.53333333,665.00
3/30/2015,5450,37,7.9,0.003,0,Monday,0,12.58333333,666.00
3/31/2015,4295,NA,5.4,0.17,0,Tuesday,0,12.61666667,667.00
4/1/2015,6133,33,5.2,0,0,Wednesday,0,12.66666667,668.00
4/2/2015,7247,42,6.2,0,0,Thursday,0,12.71666667,669.00
4/3/2015,4522,55,6.6,0.04,0,Friday,0,12.76666667,670.00
4/4/2015,4241,41,10,0.01,0,Saturday,1,12.81666667,671.00
4/5/2015,4086,40,4.8,0,0,Sunday,1,12.86666667,672.00
4/6/2015,7011,45,4.3,0,0,Monday,0,12.9,673.00
4/7/2015,4720,46,7,0.15,0,Tuesday,0,12.95,674.00
4/8/2015,5272,37,11.4,0,0,Wednesday,0,12.98333333,675.00
4/9/2015,4952,37,9,0,0,Thursday,0,13.03333333,676.00
4/10/2015,4992,46,4.6,0.17,0,Friday,0,13.08333333,677.00
4/11/2015,5547,43,8.7,0,0,Saturday,1,13.11666667,678.00
4/12/2015,6044,42,3.3,0,0,Sunday,1,13.16666667,679.00
4/13/2015,7708,49,4.6,0,0,Monday,0,13.2,680.00
4/14/2015,6884,51,3.9,0.01,0,Tuesday,0,13.25,681.00
4/15/2015,8165,44,6.2,0,0,Wednesday,0,13.28333333,682.00
4/16/2015,8094,44,6.5,0,0,Thursday,0,13.33333333,683.00
4/17/2015,7158,56,5.2,0.08,0,Friday,0,13.38333333,684.00
4/18/2015,8550,53,4.3,0,0,Saturday,1,13.41666667,685.00
4/19/2015,6704,44,8.5,0,0,Sunday,1,13.46666667,686.00
4/20/2015,3316,50,7.4,1.37,0,Monday,0,13.5,687.00
4/21/2015,7524,49,6,0.2,0,Tuesday,0,13.55,688.00
4/22/2015,6418,47,6.4,0.05,0,Wednesday,0,13.58333333,689.00
4/23/2015,6678,37,9.1,0,0,Thursday,0,13.63333333,690.00
4/24/2015,6386,34,8.6,0,0,Friday,0,13.68333333,691.00
4/25/2015,6407,39,5.6,0,0,Saturday,1,13.71666667,692.00
4/26/2015,6659,43,5.2,0,0,Sunday,1,13.76666667,693.00
4/27/2015,7545,44,5.9,0,0,Monday,0,13.8,694.00
4/28/2015,8853,48,7.8,0,0,Tuesday,0,13.83333333,695.00
4/29/2015,9812,50,5.6,0,0,Wednesday,0,13.88333333,696.00
4/30/2015,8776,47,8,0,0,Thursday,0,13.91666667,697.00
5/1/2015,8368,46,5.1,0,0,Friday,0,13.95,698.00
5/2/2015,7849,48,3,0,0,Saturday,1,14,699.00
5/3/2015,8203,51,2.5,0,0,Sunday,1,14.03333333,700.00
5/4/2015,9433,57,5.3,0,0,Monday,0,14.06666667,701.00
5/5/2015,9899,60,4,0,0,Tuesday,0,14.1,702.00
5/6/2015,9058,53,5,0.003,0,Wednesday,0,14.13333333,703.00
5/7/2015,10688,55,2.3,0,0,Thursday,0,14.18333333,704.00
5/8/2015,10605,59,3,0,0,Friday,0,14.21666667,705.00
5/9/2015,7538,58,4.3,0,0,Saturday,1,14.25,706.00
5/10/2015,8262,66,3.6,0,0,Sunday,1,14.28333333,707.00
5/11/2015,9982,69,3.7,0.003,0,Monday,0,14.31666667,708.00
5/12/2015,10499,65,5.4,0,0,Tuesday,0,14.35,709.00
5/13/2015,10201,50,7.3,0,0,Wednesday,0,14.38333333,710.00
5/14/2015,12521,48,3.8,0,0,Thursday,0,14.41666667,711.00
5/15/2015,11066,52,3.3,0,0,Friday,0,14.45,712.00
5/16/2015,7468,61,2.1,0.3,0,Saturday,1,14.48333333,713.00
5/17/2015,9247,68,1.9,0.02,0,Sunday,1,14.51666667,714.00
5/18/2015,9956,60,4.6,0,0,Monday,0,14.55,715.00
5/19/2015,10776,62,2.4,0.003,0,Tuesday,0,14.58333333,716.00
5/20/2015,10116,49,6.9,0,0,Wednesday,0,14.61666667,717.00
5/21/2015,9412,48,2.6,0,0,Thursday,0,14.63333333,718.00
5/22/2015,9496,52,6,0,0,Friday,0,14.66666667,719.00
5/23/2015,6963,46,4.4,0,0,Saturday,1,14.7,720.00
5/24/2015,7558,55,3.9,0,0,Sunday,1,14.71666667,721.00
5/25/2015,8620,63,4.8,0,0,Monday,0,14.73333333,722.00
5/26/2015,10718,65,5.2,0,0,Tuesday,0,14.76666667,723.00
5/27/2015,10022,68,5.1,0.08,0,Wednesday,0,14.8,724.00
5/28/2015,10800,68,4.1,0,0,Thursday,0,14.81666667,725.00
5/29/2015,11359,62,4.1,0,0,Friday,0,14.85,726.00
5/30/2015,9405,67,5.5,0,0,Saturday,1,14.85,727.00
5/31/2015,5851,67,5.5,1.46,0,Sunday,1,14.88333333,728.00
6/1/2015,4636,54,10.3,0.72,0,Monday,0,14.9,729.00
6/2/2015,3486,51,6.2,0.37,0,Tuesday,0,14.93333333,730.00
6/3/2015,10451,54,4.6,0,0,Wednesday,0,14.93333333,731.00
6/4/2015,9532,53,5.2,0,0,Thursday,0,14.95,732.00
6/5/2015,9401,56,2.9,0.13,0,Friday,0,14.98333333,733.00
6/6/2015,8084,58,4.6,0.19,0,Saturday,1,14.98333333,734.00
6/7/2015,9202,54,3.9,0,0,Sunday,1,15,735.00
6/8/2015,10136,63,6,0.06,0,Monday,0,15,736.00
6/9/2015,10490,67,4.8,0.01,0,Tuesday,0,15.03333333,737.00
6/10/2015,11954,64,3.2,0,0,Wednesday,0,15.05,738.00
6/11/2015,11429,70,4.5,0,0,Thursday,0,15.05,739.00
6/12/2015,10471,70,4.5,0,0,Friday,0,15.06666667,740.00
6/13/2015,9117,67,5.4,0,0,Saturday,1,15.06666667,741.00
6/14/2015,8476,66,2.6,0.36,0,Sunday,1,15.06666667,742.00
6/15/2015,7512,67,4.6,0.57,0,Monday,0,15.08333333,743.00
6/16/2015,9724,67,2.2,0.27,0,Tuesday,0,15.08333333,744.00
6/17/2015,11652,64,3.8,0.003,0,Wednesday,0,15.1,745.00
6/18/2015,11055,62,3.5,0,0,Thursday,0,15.1,746.00
6/19/2015,11300,68,3.7,0,0,Friday,0,15.1,747.00
6/20/2015,7361,63,5.4,0.003,0,Saturday,1,15.1,748.00
6/21/2015,7852,71,4.5,0.64,0,Sunday,1,15.1,749.00
6/22/2015,11198,67,4.9,0,0,Monday,0,15.1,750.00
6/23/2015,9929,73,5.9,0.02,0,Tuesday,0,15.1,751.00
6/24/2015,12215,63,4.6,0,0,Wednesday,0,15.1,752.00
6/25/2015,12001,62,3.1,0,0,Thursday,0,15.08333333,753.00
6/26/2015,11546,64,4.5,0,0,Friday,0,15.08333333,754.00
6/27/2015,4736,60,7.4,1.12,0,Saturday,1,15.08333333,755.00
6/28/2015,6451,63,5.3,0.29,0,Sunday,1,15.06666667,756.00
